eventid,date,year,state,city,attack_type,weapon,target,group,fatalities,injuries,summary,latitude,longitude
197003040002,4-Mar-70,1970,California,Martinez,Bombing/Explosion,Explosives/Bombs/Dynamite,Transportation | Train/Train Tracks/Trolley | ,Unknown,0,0,"3/4/1970: Unknown perpetrators placed a bomb on a railroad car in Martinez, California, United States.  The bomb was subsequently discovered and disarmed.  The railroad car was used to transport acid.",38.019304,-122.134062
197003040003,4-Mar-70,1970,Colorado,Denver,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property | Vehicles/Transportation | Foreign cars painted red,Left-Wing Militants,0,0,"3/4/1970: Unknown perpetrators bombed a foreign-made car painted red in Denver, Colorado, United States.  There were no casualties but the car was damaged.",39.735233,-104.986082
197003050001,5-Mar-70,1970,Washington,Seattle,Bombing/Explosion,Explosives/Bombs/Dynamite,Government (General) | Government Building/Facility/Office | University District Post Office,Left-Wing Militants,0,0,"3/5/1970: Unknown perpetrators detonated a bomb at the University District Post Office in Seattle, Washington, United States.  There were no casualties, however, the side of the building was damaged.",47.60356,-122.329439
197003050002,5-Mar-70,1970,Colorado,Denver,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property | Vehicles/Transportation | Foreign cars painted red,Left-Wing Militants,0,0,"3/5/1970: Unknown perpetrators bombed a foreign-made car painted red in Denver, Colorado, United States.  There were no casualties but the car was heavily damaged.",39.73686,-104.981109
197003060003,6-Mar-70,1970,Michigan,Detroit,Bombing/Explosion,Explosives/Bombs/Dynamite,"Police | Police Building (headquarters, station, school) | Detroit Police Department Building","Weather Underground, Weathermen",0,0,"3/6/1970: In a series of related unsuccessful attacks, suspected members of the Weathermen placed thirty-four sticks of dynamite at the Detroit Police Department building in Michigan, United States.  The bombs were subsequently discovered and  disarmed.",42.331685,-83.047924
197003090001,9-Mar-70,1970,California,Berkeley,Facility/Infrastructure Attack,Incendiary,Educational Institution | School/University/Educational Building | Library,Unknown,0,0,,37.869885,-122.270539
197003090003,9-Mar-70,1970,Alabama,Ashville,Facility/Infrastructure Attack,Chemical,Private Citizens & Property | Religion Identified | Black Muslims,Ku Klux Klan,0,0,,33.83651,-86.254749
197003090004,9-Mar-70,1970,Connecticut,Bridgeport,Facility/Infrastructure Attack,Incendiary,Religious Figures/Institutions | Place of Worship | Shiloh Baptist Church,White Extremists,0,0,"3/9/1970: Unknown perpetrators firebombed Shiloh Baptist Church, a predominantly African American Church, in Bridgeport, Connecticut, United States.  There were no casualties but the building sustained minor damages.",41.18188,-73.191269
197003090005,9-Mar-70,1970,New Mexico,Albuquerque,Bombing/Explosion,Explosives/Bombs/Dynamite,Military | Military Recruiting Station/Academy | Air Force R.O.T.C. at University of New Mexico,White Extremists,0,0,"3/9/1970: Unknown perpetrators placed an incendiary bomb underneath the Air Force R.O.T.C. building at the University of New Mexico in Albuquerque, New Mexico, United States.  The bomb was discovered and disarmed fifteen minutes before it was set to explode.",35.084319,-106.619781
197003090006,9-Mar-70,1970,Maryland,Bel Air,Bombing/Explosion,Explosives/Bombs/Dynamite,Unknown | . | ,Black Nationalists,2,0,"3/9/1970: A bomb exploded in the car of Ralph Featherstone and William Payne, members of the Student non-violent Coordinating Committee and supporters of H. Rap Brown, while they were driving in Bel Air, Maryland, United States.  Both men died as a result of the blast.  Police suspected that the bomb exploded prematurely and was intended for H. Rap Brown's trial scheduled to be held  at the Harford County Courthouse   Many members of the radical Black community believed that the bomb was set off by White Racists or the police.  The next day, a bomb was detonated at Dorchester County Courthouse, the original location of Brown's trial, by an unknown perpetrator.",39.53894,-76.348479
197003100002,10-Mar-70,1970,Maryland,Cambridge,Bombing/Explosion,Explosives/Bombs/Dynamite,Government (General) | Judge/Attorney/Court | Dorchester County Courthouse,Left-Wing Militants,0,0,"3/10/1970: An unidentified White middle-aged female was suspected of bombing the Dorchester County Courthouse in Cambridge, Maryland, United States where the trial for radical Black leader H. Rap Brown was originally scheduled to be held.  There were no casualties but the building sustained extensive damages.",38.563122,-76.078063
197003100003,10-Mar-70,1970,California,San Francisco,Facility/Infrastructure Attack,Incendiary,Business | . | Office of S. I. Hayakawa,Student Radicals,0,0,"3/10/1970: Unknown perpetrators threw a Molotov cocktail into the office of Dr. Samuel Ichiye Hayakawa, the president of San Francisco State College, in San Francisco, California, United States.  The bomb failed to ignite.  The next day their were violent protests on campus against military recruiters on the SFSC campus.  Previously, S. I. Hayakawa took a hard line against student demonstrators.",37.721897,-122.478209
197003110002,11-Mar-70,1970,Illinois,Champaign,Facility/Infrastructure Attack,Incendiary,"Military | Military Recruiting Station/Academy | Army and Air Force Recruiting Station, University of Illinois",Student Radicals,0,0,"3/11/1970: Unknown perpetrators firebombed the Army and Air Force Recruiting Station at the University of Illinois, Champaign-Urbana, United States.  There were no casualties but the Recruiting Station was destroyed.",40.102408,-88.227159
197003120001,12-Mar-70,1970,New York,New York City,Bombing/Explosion,Explosives/Bombs/Dynamite,Business | Retail/Grocery/Bakery | general telephone and electronics,Revolutionary Force 9,0,0,,40.712784,-74.007124
197003120002,12-Mar-70,1970,New York,New York City,Bombing/Explosion,Explosives/Bombs/Dynamite,Business | Multinational Corporation | IBM,Revolutionary Force 9,0,0,,40.712784,-74.005941
197003120003,12-Mar-70,1970,Illinois,Chicago,Bombing/Explosion,Explosives/Bombs/Dynamite,Police | Police Patrol (including vehicles and convoys) | Chicago Police Car,Black Nationalists,0,0,"3/12/1970:  In a series of two incidents that were possibly related, a bomb exploded underneath an empty police car parked in front of detective headquarters in Chicago, Illinois, United States.  There were no casualties but the car sustained minor damages.",41.88415,-87.632409
197003120005,12-Mar-70,1970,New York,New York City,Bombing/Explosion,Explosives/Bombs/Dynamite,Business | Gas/Oil | Mobil Oil Company Building,Revolutionary Force 9,0,0,"3/12/1970: In a series of related attacks, the Revolutionary Force 9 claimed credit for the bombing of the Mobil Oil Company Building in Manhattan, New York, United States.  There were no casualties but the building sustained heavy structural damage.  The Revolutionary Force 9 claimed that the Mobil Oil Company was an ""enem(y) of human life"" because it profited off of the Vietnam War.",40.78306,-73.971249
197003130001,13-Mar-70,1970,Wisconsin,Appleton,Facility/Infrastructure Attack,Incendiary,Military | Military Recruiting Station/Academy | R.O.T.C. at Lawrence University,Student Radicals,0,0,"3/13/1970: In a series of two incidents that were possibly related, unknown perpetrators set off a firebomb at the R.O.T.C. Building at Lawrence University in Appleton, Wisconsin, United States.  There were no casualties but the building sustained damage to its walls",44.260288,-88.397455
197003130002,13-Mar-70,1970,Wisconsin,Appleton,Facility/Infrastructure Attack,Incendiary,Educational Institution | School/University/Educational Building | Appleton West High School,Student Radicals,0,0,"3/13/1970: In a series of two incidents that were possibly related, unknown perpetrators threw two incendiary devices into Appleton West High School in Wisconsin, United States.  The firebombs caused a fire but there were no casualties.",44.268598,-88.42844
197003140003,14-Mar-70,1970,New York,New York City,Bombing/Explosion,Explosives/Bombs/Dynamite,Military | Military Barracks/Base/Headquarters/Checkpost | Army Reserve Building,Left-Wing Militants,0,0,"3/14/1970: Unknown perpetrators placed an explosive device outside of the U. S. Army Reserve Building in Fort Hamilton, New York, United States.  The device was discovered and disarmed.",40.609334,-74.028722
197003140004,14-Mar-70,1970,California,Long Beach,Hijacking,Fake Weapons,Military | Military Maritime | SS Columbia Eagle,Left-Wing Militants,0,0,"3/14/1970: Two crewmen on the SS Columbia Eagle, Clyde William McKay Jr. and Leonard Glatkowski, hijacked the ship which debarked from Long Beach, California, United States towards Thailand.  The ship was transporting munitions that were to be used by the US military in the Vietnam War.  Twenty four crewmen were released from the ship immediately after the hijacking while thirteen were held on board as the ship was diverted to Cambodia.  The next day the SS Columbia reached Cambodia and the two perpetrators attempted attain asylum.  After many negotiations, the ship and crew were allowed to return to the United States on April 8th and McKay and Glatkowski remained in Cambodia.",33.766725,-118.192399
197003150002,15-Mar-70,1970,Montana,Billings,Bombing/Explosion,Explosives/Bombs/Dynamite,Police | Police Patrol (including vehicles and convoys) | Billings Police car,Unknown,0,0,"3/15/1970: Unknown perpetrators detonated a bomb in the backseat of a parked police car in Billings, Montana, United States.  There were no casualties, however, the car was demolished.",45.783975,-108.505794
197003160001,16-Mar-70,1970,California,San Bernardino,Facility/Infrastructure Attack,Incendiary,Government (General) | Politician or Political Party Movement/Meeting/Rally | Norris Gregory,White Extremists,0,1,"3/16/1970: Unknown perpetrators threw four firebombs at the house of Councilman Norris Gregory in San Bernardino, California, United States.  He received minor burns attempting to put out the fire and the house sustained an estimated $4,000 in damages.  Gregory was the first and only Black councilman in San Bernadino at the time.",34.105245,-117.294124
197003170002,17-Mar-70,1970,California,Los Angeles,Bombing/Explosion,Explosives/Bombs/Dynamite,"Educational Institution | School/University/Educational Building | Administration offices, Roosevelt High School",Chicano Liberation Front,0,0,"3/17/1970: Suspected members of the Chicano Liberation Front detonated two bombs in administration offices at Roosevelt High School in Los Angeles, California, United States.  There were no casualties and the bombs caused little damage.",34.04773,-118.204709
